experiment_id,distance,eta,schedule_factor,perturbation_level,seed,eta_eff,predicted_derivative,observed_derivative,sign_match
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,1,29,35.200892857142854,-193295.9948979591,-191317.2054021717,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,1,47,35.200892857142854,-193295.9948979591,-180471.81336020367,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,1,71,35.200892857142854,-193295.9948979591,-180031.20271113218,1
exp_schedule_sensitivity_transfer,7,50,measurement_reset_asymmetry,1,89,35.200892857142854,-193295.9948979591,-190505.87624151065,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,-1,11,56.62222222222221,-321973.97037037037,-338982.35375078954,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,-1,29,56.62222222222221,-321973.97037037037,-318677.8921933642,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,-1,47,56.62222222222221,-321973.97037037037,-300612.67600603943,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,-1,71,56.62222222222221,-321973.97037037037,-299878.74895212444,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,-1,89,56.62222222222221,-321973.97037037037,-317326.45771965355,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,0,11,45.5,-232981.7,-245289.03673800878,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,0,29,45.5,-232981.7,-230596.64416418682,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,0,47,45.5,-232981.7,-217524.5788250262,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,0,71,45.5,-232981.7,-216993.50616564194,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,0,89,45.5,-232981.7,-229618.74057539197,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,1,11,36.65454545454545,-170725.76528925615,-179744.41131711638,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,1,29,36.65454545454545,-170725.76528925615,-168978.02938198613,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,1,47,36.65454545454545,-170725.76528925615,-159399.00081905883,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,1,71,36.65454545454545,-170725.76528925615,-159009.8381243168,1
exp_schedule_sensitivity_transfer,7,50,cnot_decomposition,1,89,36.65454545454545,-170725.76528925615,-168261.43516631977,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,-1,11,50.463157894736845,-135959.98171745153,-143142.11352389897,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,-1,29,50.463157894736845,-135959.98171745153,-134568.14644527237,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,-1,47,50.463157894736845,-135959.98171745153,-126939.74574031739,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,-1,71,50.463157894736845,-135959.98171745153,-126629.83028747057,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,-1,89,50.463157894736845,-135959.98171745153,-133997.47607050053,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,0,11,45.5,-116490.6,-122644.25516267023,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,0,29,45.5,-116490.6,-115298.0746413672,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,0,47,45.5,-116490.6,-108762.05599870975,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,0,71,45.5,-116490.6,-108496.52023888283,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,0,89,45.5,-116490.6,-114809.12389630497,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,1,11,41.06666666666666,-100162.16190476187,-105453.26182792691,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,1,29,41.06666666666666,-100162.16190476187,-99136.79232089061,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,1,47,41.06666666666666,-100162.16190476187,-93516.92464488588,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,1,71,41.06666666666666,-100162.16190476187,-93288.60892012107,1
exp_schedule_sensitivity_transfer,7,50,idle_padding,1,89,41.06666666666666,-100162.16190476187,-98716.37759480647,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,-1,11,1.1085714285714285,-261.9837990580848,-270.53667016859106,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,-1,29,1.1085714285714285,-261.9837990580848,-282.0009047899055,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,-1,47,1.1085714285714285,-261.9837990580848,-279.8661866783977,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,-1,71,1.1085714285714285,-261.9837990580848,-259.6702254974044,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,-1,89,1.1085714285714285,-261.9837990580848,-244.8125792960777,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,0,11,0.91,-200.26,-206.79780109589998,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,0,29,0.91,-200.26,-215.56104383655287,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,0,47,0.91,-200.26,-213.929268701802,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,0,71,0.91,-200.26,-198.49150804390337,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,0,89,0.91,-200.26,-187.13434687983457,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,1,11,0.7486238532110092,-154.87146199814833,-159.92748324040903,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,1,29,0.7486238532110092,-154.87146199814833,-166.70455412370862,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,1,47,0.7486238532110092,-154.87146199814833,-165.44261763728548,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,1,71,0.7486238532110092,-154.87146199814833,-153.50379529100437,1
exp_schedule_sensitivity_transfer,9,1,temporal_order,1,89,0.7486238532110092,-154.87146199814833,-144.72071253045345,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,-1,11,1.1812500000000001,-378.5045454545455,-390.861418679732,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,-1,29,1.1812500000000001,-378.5045454545455,-407.4245226958045,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,-1,47,1.1812500000000001,-378.5045454545455,-404.3403605782427,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,-1,71,1.1812500000000001,-378.5045454545455,-375.16197957028317,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,-1,89,1.1812500000000001,-378.5045454545455,-353.69619946412183,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,0,11,0.91,-263.98,-272.59804021419995,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,0,29,0.91,-263.98,-284.14962724444837,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,0,47,0.91,-263.98,-281.99864352292866,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,0,71,0.91,-263.98,-261.64879802970944,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,0,89,0.91,-263.98,-246.67794312063685,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,1,11,0.7040178571428571,-187.98239795918366,-194.11937752268838,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,1,29,0.7040178571428571,-187.98239795918366,-202.34536066603374,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,1,47,0.7040178571428571,-187.98239795918366,-200.81362690611843,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,1,71,0.7040178571428571,-187.98239795918366,-186.3223292551061,1
exp_schedule_sensitivity_transfer,9,1,measurement_reset_asymmetry,1,89,0.7040178571428571,-187.98239795918366,-175.66145644161082,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,-1,11,1.1324444444444444,-295.29076543209874,-304.93099458345756,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,-1,29,1.1324444444444444,-295.29076543209874,-317.8527196236787,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,-1,47,1.1324444444444444,-295.29076543209874,-315.44660692741553,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,-1,71,1.1324444444444444,-295.29076543209874,-292.68305873392495,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,-1,89,1.1324444444444444,-295.29076543209874,-275.9365051871678,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,0,11,0.91,-218.47000000000003,-225.60229504354976,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,0,29,0.91,-218.47000000000003,-235.162395121201,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,0,47,0.91,-218.47000000000003,-233.3822397547323,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,0,71,0.91,-218.47000000000003,-216.54069590707869,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,0,89,0.91,-218.47000000000003,-204.15080776409403,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,1,11,0.7330909090909091,-163.8958016528926,-169.2464365857783,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,1,29,0.7330909090909091,-163.8958016528926,-176.41840649518704,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,1,47,0.7330909090909091,-163.8958016528926,-175.08293713621745,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,1,71,0.7330909090909091,-163.8958016528926,-162.44844118719226,1
exp_schedule_sensitivity_transfer,9,1,cnot_decomposition,1,89,0.7330909090909091,-163.8958016528926,-153.15356935314577,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,-1,11,1.0092631578947369,-126.05991135734074,-130.1753344404381,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,-1,29,1.0092631578947369,-126.05991135734074,-135.6916312700075,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,-1,47,1.0092631578947369,-126.05991135734074,-134.66445944916552,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,-1,71,1.0092631578947369,-126.05991135734074,-124.94667886347422,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,-1,89,1.0092631578947369,-126.05991135734074,-117.79755907113653,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,0,11,0.91,-109.23000000000002,-112.79598428895017,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,0,29,0.91,-109.23000000000002,-117.5758155311429,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,0,47,0.91,-109.23000000000002,-116.68577858932306,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,0,71,0.91,-109.23000000000002,-108.26539210843688,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,0,89,0.91,-109.23000000000002,-102.07073159734513,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,1,11,0.8213333333333331,-95.01212698412697,-98.11394655828363,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,1,29,0.8213333333333331,-95.01212698412697,-102.27161325192012,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,1,47,0.8213333333333331,-95.01212698412697,-101.49742756175486,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,1,71,0.8213333333333331,-95.01212698412697,-94.17307683780189,1
exp_schedule_sensitivity_transfer,9,1,idle_padding,1,89,0.8213333333333331,-95.01212698412697,-88.7847414802682,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,-1,11,5.542857142857143,-3417.4229199372053,-3528.990039237711,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,-1,29,5.542857142857143,-3417.4229199372053,-3678.534164848819,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,-1,47,5.542857142857143,-3417.4229199372053,-3650.6880360878017,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,-1,71,5.542857142857143,-3417.4229199372053,-3387.2437281640646,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,-1,89,5.542857142857143,-3417.4229199372053,-3193.4345657376716,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,0,11,4.550000000000001,-2566.500000000001,-2650.2874089315264,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,0,29,4.550000000000001,-2566.500000000001,-2762.5957205957916,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,0,47,4.550000000000001,-2566.500000000001,-2741.683152517602,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,0,71,4.550000000000001,-2566.500000000001,-2543.8352910949675,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,0,89,4.550000000000001,-2566.500000000001,-2398.2837374767582,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,1,11,3.7431192660550465,-1948.2315629997477,-2011.8346312492567,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,1,29,3.7431192660550465,-1948.2315629997477,-2097.0879324655175,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,1,47,3.7431192660550465,-1948.2315629997477,-2081.2131905238425,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,1,71,3.7431192660550465,-1948.2315629997477,-1931.026769991765,1
exp_schedule_sensitivity_transfer,9,5,temporal_order,1,89,3.7431192660550465,-1948.2315629997477,-1820.5385055060276,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,-1,11,5.906250000000001,-5001.613636363638,-5164.899140773337,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,-1,29,5.906250000000001,-5001.613636363638,-5383.766385307515,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,-1,47,5.906250000000001,-5001.613636363638,-5343.011822412032,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,-1,71,5.906250000000001,-5001.613636363638,-4957.44448883836,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,-1,89,5.906250000000001,-5001.613636363638,-4673.792575582662,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,0,11,4.550000000000001,-3412.9000000000005,-3524.3194615010348,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,0,29,4.550000000000001,-3412.9000000000005,-3673.6656671815213,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,0,47,4.550000000000001,-3412.9000000000005,-3645.8563924517134,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,0,71,4.550000000000001,-3412.9000000000005,-3382.7607500401377,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,0,89,4.550000000000001,-3412.9000000000005,-3189.2080918115826,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,1,11,3.5200892857142856,-2374.414540816326,-2451.931019329608,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,1,29,3.5200892857142856,-2374.414540816326,-2555.8338006544323,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,1,47,3.5200892857142856,-2374.414540816326,-2536.486399239796,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,1,71,3.5200892857142856,-2374.414540816326,-2353.44613466496,1
exp_schedule_sensitivity_transfer,9,5,measurement_reset_asymmetry,1,89,3.5200892857142856,-2374.414540816326,-2218.788146997131,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,-1,11,5.662222222222223,-3905.8859259259275,-4033.3996844747085,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,-1,29,5.662222222222223,-3905.8859259259275,-4204.318622286497,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,-1,47,5.662222222222223,-3905.8859259259275,-4172.492358763579,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,-1,71,5.662222222222223,-3905.8859259259275,-3871.393127356912,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,-1,89,5.662222222222223,-3905.8859259259275,-3649.8822118010908,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,0,11,4.550000000000001,-2839.5500000000006,-2932.251553489778,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,0,29,4.550000000000001,-2839.5500000000006,-3056.50834927636,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,0,47,4.550000000000001,-2839.5500000000006,-3033.370892550694,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,0,71,4.550000000000001,-2839.5500000000006,-2814.473992140547,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,0,89,4.550000000000001,-2839.5500000000006,-2653.4372050466113,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,1,11,3.665454545454546,-2091.2806611570254,-2159.55379107986,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,1,29,3.665454545454546,-2091.2806611570254,-2251.0668244991753,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,1,47,3.665454545454546,-2091.2806611570254,-2234.02647803627,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,1,71,3.665454545454546,-2091.2806611570254,-2072.8126044947035,1
exp_schedule_sensitivity_transfer,9,5,cnot_decomposition,1,89,3.665454545454546,-2091.2806611570254,-1954.2117280937211,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,-1,11,5.046315789473685,-1653.102880886427,-1707.0710114481703,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,-1,29,5.046315789473685,-1653.102880886427,-1779.4096802810895,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,-1,47,5.046315789473685,-1653.102880886427,-1765.9397303349417,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,-1,71,5.046315789473685,-1653.102880886427,-1638.5043632221516,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,-1,89,5.046315789473685,-1653.102880886427,-1544.7534602010114,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,0,11,4.550000000000001,-1419.7500000000005,-1466.0999605807656,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,0,29,4.550000000000001,-1419.7500000000005,-1528.2272644908921,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,0,47,4.550000000000001,-1419.7500000000005,-1516.6587398351317,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,0,71,4.550000000000001,-1419.7500000000005,-1407.2122168447613,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,0,89,4.550000000000001,-1419.7500000000005,-1326.6952410997965,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,1,11,4.106666666666667,-1223.759047619048,-1263.710576844262,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,1,29,4.106666666666667,-1223.759047619048,-1317.2614486626776,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,1,47,4.106666666666667,-1223.759047619048,-1307.289913733929,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,1,71,4.106666666666667,-1223.759047619048,-1212.9520565478667,1
exp_schedule_sensitivity_transfer,9,5,idle_padding,1,89,4.106666666666667,-1223.759047619048,-1143.5501353963793,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,-1,11,22.17142857142857,-46497.41538461539,-48015.396275747196,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,-1,29,22.17142857142857,-46497.41538461539,-50050.09186062862,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,-1,47,22.17142857142857,-46497.41538461539,-49671.21776567806,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,-1,71,22.17142857142857,-46497.41538461539,-46086.79766221963,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,-1,89,22.17142857142857,-46497.41538461539,-43449.83251573142,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,0,11,18.2,-34781.399999999994,-35916.893233980496,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,0,29,18.2,-34781.399999999994,-37438.90387544532,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,0,47,18.2,-34781.399999999994,-37155.495188379384,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,0,71,18.2,-34781.399999999994,-34474.24616937092,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,0,89,18.2,-34781.399999999994,-32501.720626017566,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,1,11,14.972477064220184,-26290.03087282215,-27148.31007311967,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,1,29,14.972477064220184,-26290.03087282215,-28298.744119847917,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,1,47,14.972477064220184,-26290.03087282215,-28084.525510689302,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,1,71,14.972477064220184,-26290.03087282215,-26057.864148942605,1
exp_schedule_sensitivity_transfer,9,20,temporal_order,1,89,14.972477064220184,-26290.03087282215,-24566.90181182593,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,-1,11,23.625,-68245.94318181818,-70473.93879814105,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,-1,29,23.625,-68245.94318181818,-73460.33531350647,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,-1,47,23.625,-68245.94318181818,-72904.24806127581,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,-1,71,23.625,-68245.94318181818,-67643.2646561352,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,-1,89,23.625,-68245.94318181818,-63772.89525880278,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,0,11,18.2,-46343.35,-47856.30118554717,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,0,29,18.2,-46343.35,-49884.25497294873,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,0,47,18.2,-46343.35,-49506.636246338036,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,0,71,18.2,-46343.35,-45934.09282585853,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,0,89,18.2,-46343.35,-43305.86504780576,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,1,11,14.080357142857142,-32071.223214285703,-33118.23848581876,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,1,29,14.080357142857142,-32071.223214285703,-34521.653616231466,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,1,47,14.080357142857142,-32071.223214285703,-34260.328216340735,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,1,71,14.080357142857142,-32071.223214285703,-31788.002899311952,1
exp_schedule_sensitivity_transfer,9,20,measurement_reset_asymmetry,1,89,14.080357142857142,-32071.223214285703,-29969.177118959076,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,-1,11,22.64888888888889,-53306.35851851852,-55046.628013878595,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,-1,29,22.64888888888889,-53306.35851851852,-57379.27836501236,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,-1,47,22.64888888888889,-53306.35851851852,-56944.92307511605,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,-1,71,22.64888888888889,-53306.35851851852,-52835.61115884209,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,-1,89,22.64888888888889,-53306.35851851852,-49812.496683837366,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,0,11,18.2,-38603.600000000006,-39863.874934513566,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,0,29,18.2,-38603.600000000006,-41553.14247402753,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,0,47,18.2,-38603.600000000006,-41238.58942003838,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,0,71,18.2,-38603.600000000006,-38262.692399498796,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,0,89,18.2,-38603.600000000006,-36073.401943525336,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,1,11,14.661818181818182,-28312.692892561983,-29237.005059848867,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,1,29,14.661818181818182,-28312.692892561983,-30475.94943445727,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,1,47,14.661818181818182,-28312.692892561983,-30245.24960293864,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,1,71,14.661818181818182,-28312.692892561983,-28062.664081836276,1
exp_schedule_sensitivity_transfer,9,20,cnot_decomposition,1,89,14.661818181818182,-28312.692892561983,-26456.992374208137,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,-1,11,20.185263157894738,-22518.461385041555,-23253.611797111396,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,-1,29,20.185263157894738,-22518.461385041555,-24239.00450290955,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,-1,47,20.185263157894738,-22518.461385041555,-24055.517708936917,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,-1,71,20.185263157894738,-22518.461385041555,-22319.601314018295,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,-1,89,20.185263157894738,-22518.461385041555,-21042.53252785642,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,0,11,18.2,-19301.7,-19931.834202600283,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,0,29,18.2,-19301.7,-20776.46359642461,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,0,47,18.2,-19301.7,-20619.187884258325,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,0,71,18.2,-19301.7,-19131.24708284735,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,0,89,18.2,-19301.7,-18036.607526068627,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,1,11,16.426666666666666,-16603.22666666667,-17145.264984337744,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,1,29,16.426666666666666,-16603.22666666667,-17871.811002304792,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,1,47,16.426666666666666,-16603.22666666667,-17736.523214272736,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,1,71,16.426666666666666,-16603.22666666667,-16456.603912221202,1
exp_schedule_sensitivity_transfer,9,20,idle_padding,1,89,16.426666666666666,-16603.22666666667,-15515.000391313893,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,-1,11,55.42857142857142,-280669.9591836735,-289832.8692342938,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,-1,29,55.42857142857142,-280669.9591836735,-302114.797639046,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,-1,47,55.42857142857142,-280669.9591836735,-299827.8194084085,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,-1,71,55.42857142857142,-280669.9591836735,-278191.36852585716,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,-1,89,55.42857142857142,-280669.9591836735,-262273.9913144241,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,0,11,45.5,-209776.19999999998,-216624.67233723027,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,0,29,45.5,-209776.19999999998,-225804.3375814715,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,0,47,45.5,-209776.19999999998,-224095.02175693074,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,0,71,45.5,-209776.19999999998,-207923.67067671768,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,0,89,45.5,-209776.19999999998,-196026.82601584715,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,1,11,37.43119266055045,-158421.15074488672,-163593.0571313526,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,1,29,37.43119266055045,-158421.15074488672,-170525.46000377348,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,1,47,37.43119266055045,-158421.15074488672,-169234.59964921378,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,1,71,37.43119266055045,-158421.15074488672,-157022.13680916364,1
exp_schedule_sensitivity_transfer,9,50,temporal_order,1,89,37.43119266055045,-158421.15074488672,-148037.74381602017,1
